股票,族群,現價,AI分數,交易狀態,市場溫度,市場溫度類別,市場狀態,壓力,支撐,RR,多週期判讀,情境提醒,AI策略劇本,結構結果,日K方向,30分K方向,量價判讀,_cats,_sort,主力痕跡
3037 欣興,PCB載板材料,1055.0,78,多方回檔｜看關鍵位,🌤 觀察盤,temp-neutral,洗盤,1080(前高),1035(大量K) / 1025(前低),1.25,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 7.81x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,短線壓回但承接尚在，較像換手整理。<br>目前較適合觀察確認。 追價報酬效率普通，宜等更明確的突破。,"方向：觀察整理
關鍵：守住 1035(大量K) / 1025(前低)，突破 1080(前高)
劇本：先看支撐是否守穩；重新站回壓力才提高攻擊假設。",多方回檔,多｜強多,空｜強多,放量｜RV 7.81x｜橫向整理,PCB載板材料,3,一般整理
2383 台光電,PCB載板材料,5120.0,78,多方回檔｜看關鍵位,🌤 觀察盤,temp-neutral,洗盤,5195(30M平台) / 5305(前高),5055(前低) / 5030(30M平台),1.15,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏空</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 8.29x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,短線壓回但承接尚在，較像換手整理。<br>目前較適合觀察確認。 追價報酬效率普通，宜等更明確的突破。,"方向：觀察整理
關鍵：守住 5055(前低) / 5030(30M平台)，突破 5195(30M平台) / 5305(前高)
劇本：先看支撐是否守穩；重新站回壓力才提高攻擊假設。",多方回檔,多｜強多,空｜偏空,放量｜RV 8.29x｜均線下彎,PCB載板材料,3,一般整理
3260 威剛,記憶體,415.0,77,空方壓縮｜等方向,🌫 等待盤,temp-cool,空方壓縮,418(30M平台),404.5(前低) / 404.5(30M平台),3.50,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>空｜偏多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>中繼位階</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 3.42x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌫 等待盤</span></div>,空方整理中，若支撐守不住，往下可能加速。<br>市場還在收斂，等確認後再看。 空間條件不差，若結構延續，仍有操作彈性。 量縮壓縮味道明顯，等待方向確認即可。,"方向：盤整待變
關鍵：守住 404.5(前低) / 404.5(30M平台)，突破 418(30M平台)，RR 佳
劇本：等待壓力或支撐其中一邊被確認，再決定追蹤方向。 量縮等待表態。",空方壓縮,空｜偏多,空｜偏多,放量｜RV 3.42x｜均線下彎,記憶體,6,量縮壓縮
8046 南電,PCB載板材料,848.0,77,空方壓縮｜等方向,🌫 等待盤,temp-cool,空方壓縮,854(30M平台) / 905(前高),827(30M平台),3.50,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>空｜偏空</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏空</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>中繼位階</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 4.61x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌫 等待盤</span></div>,空方整理中，若支撐守不住，往下可能加速。<br>市場還在收斂，等確認後再看。 空間條件不差，若結構延續，仍有操作彈性。 量縮壓縮味道明顯，等待方向確認即可。,"方向：盤整待變
關鍵：守住 827(30M平台)，突破 854(30M平台) / 905(前高)，RR 佳
劇本：等待壓力或支撐其中一邊被確認，再決定追蹤方向。 量縮等待表態。",空方壓縮,空｜偏空,空｜偏空,放量｜RV 4.61x｜均線下彎,PCB載板材料,6,量縮壓縮
6526 達發,ASIC,659.0,77,空方壓縮｜等方向,🌫 等待盤,temp-cool,空方壓縮,665(30M平台) / 682(前高),639.23(保守支撐),3.29,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>空｜偏多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜強空</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>中繼位階</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 4.77x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌫 等待盤</span></div>,空方整理中，若支撐守不住，往下可能加速。<br>市場還在收斂，等確認後再看。 空間條件不差，若結構延續，仍有操作彈性。 量縮壓縮味道明顯，等待方向確認即可。,"方向：盤整待變
關鍵：守住 639.23(保守支撐)，突破 665(30M平台) / 682(前高)，RR 佳
劇本：等待壓力或支撐其中一邊被確認，再決定追蹤方向。 量縮等待表態。",空方壓縮,空｜偏多,空｜強空,放量｜RV 4.77x｜均線下彎,ASIC,6,量縮壓縮
6919 康霈,自選題材,100.5,75,空方反彈｜看關鍵位,🌤 觀察盤,temp-neutral,反彈,103.5(30M平台) / 106.4(MA60),98(前低) / 98(30M平台),0.83,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>空｜偏空</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>多｜偏多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>中繼位階</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 8.12x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,屬於修復性反彈，重點看壓力能否消化。<br>目前較適合觀察確認。 追價報酬效率普通，宜等更明確的突破。 量縮壓縮味道明顯，等待方向確認即可。,"方向：觀察整理
關鍵：守住 98(前低) / 98(30M平台)，突破 103.5(30M平台) / 106.4(MA60)，RR 偏緊
劇本：先看支撐是否守穩；重新站回壓力才提高攻擊假設。 量縮等待表態。",空方反彈,空｜偏空,多｜偏多,放量｜RV 8.12x｜均線上彎,自選題材,5,量縮壓縮
3661 世芯-KY,ASIC,4415.0,73,空方壓縮｜等方向,🌫 等待盤,temp-cool,空方壓縮,4485(30M平台) / 4500(前高),4300(前低) / 4280(30M平台),1.64,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>空｜偏空</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏空</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>中繼位階</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 8.10x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌫 等待盤</span></div>,空方整理中，若支撐守不住，往下可能加速。<br>市場還在收斂，等確認後再看。 量縮壓縮味道明顯，等待方向確認即可。,"方向：盤整待變
關鍵：守住 4300(前低) / 4280(30M平台)，突破 4485(30M平台) / 4500(前高)
劇本：等待壓力或支撐其中一邊被確認，再決定追蹤方向。 量縮等待表態。",空方壓縮,空｜偏空,空｜偏空,放量｜RV 8.10x｜均線下彎,ASIC,6,量縮壓縮
2458 義隆,MCU,162.0,70,多方回檔｜看關鍵位,🌤 觀察盤,temp-neutral,洗盤,162.5(30M平台) / 164.5(前高),161(前低) / 160(30M平台),0.50,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏空</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>中繼位階</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 6.37x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,短線壓回但承接尚在，較像換手整理。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。 量縮壓縮味道明顯，等待方向確認即可。,"方向：觀察整理
關鍵：守住 161(前低) / 160(30M平台)，突破 162.5(30M平台) / 164.5(前高)，RR 偏緊
劇本：先看支撐是否守穩；重新站回壓力才提高攻擊假設。 量縮等待表態。",多方回檔,多｜強多,空｜偏空,放量｜RV 6.37x｜均線下彎,MCU,3,量縮壓縮
5469 瀚宇博,PCB載板材料,85.2,70,多方回檔｜看關鍵位,🌤 觀察盤,temp-neutral,洗盤,85.65(MA60) / 86.3(30M平台),84(前低) / 84(30M平台),0.38,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜偏多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏空</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>中繼位階</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 3.94x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,短線壓回但承接尚在，較像換手整理。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。 量縮壓縮味道明顯，等待方向確認即可。,"方向：觀察整理
關鍵：守住 84(前低) / 84(30M平台)，突破 85.65(MA60) / 86.3(30M平台)，RR 偏緊
劇本：先看支撐是否守穩；重新站回壓力才提高攻擊假設。 量縮等待表態。",多方回檔,多｜偏多,空｜偏空,放量｜RV 3.94x｜均線下彎,PCB載板材料,3,量縮壓縮
3035 智原,ASIC,207.0,66,高檔出貨｜偏保守,⚠️ 高風險盤,temp-danger,高檔出貨,208.5(前高) / 210(30M平台),206.5(30M平台) / 202.5(前低),3.00,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏空</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>中繼位階</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 2.93x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>⚠️ 高風險盤</span></div>,上方賣壓已明顯，爆量後若無法延續，容易轉弱。<br>風險開始升高，追價要更保守。 空間條件不差，若結構延續，仍有操作彈性。,"方向：風險偏空
關鍵：守住 206.5(30M平台) / 202.5(前低)，突破 208.5(前高) / 210(30M平台)，RR 佳
劇本：盤面風險升高，先保守；反彈若不過壓力仍偏弱；跌破支撐風險會再升高。",高檔出貨,多｜強多,空｜偏空,放量｜RV 2.93x｜橫向整理,ASIC,8,高檔轉弱
2359 所羅門,機器人,143.0,66,多方回檔｜看關鍵位,🌤 觀察盤,temp-neutral,洗盤,144.5(30M平台) / 144.5(前高),137(前低) / 137(30M平台),0.25,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>中繼位階</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 2.95x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,短線壓回但承接尚在，較像換手整理。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。,"方向：觀察整理
關鍵：守住 137(前低) / 137(30M平台)，突破 144.5(30M平台) / 144.5(前高)，RR 偏緊
劇本：先看支撐是否守穩；重新站回壓力才提高攻擊假設。",多方回檔,多｜強多,空｜強多,放量｜RV 2.95x｜橫向整理,機器人,3,一般整理
3211 順達,BBU,436.0,62,高檔出貨｜偏保守,⚠️ 高風險盤,temp-danger,高檔出貨,447.5(30M平台) / 464(前高),429(30M平台) / 392.23(MA20),1.64,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏空</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>中繼位階</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 4.15x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>⚠️ 高風險盤</span></div>,上方賣壓已明顯，爆量後若無法延續，容易轉弱。<br>風險開始升高，追價要更保守。,"方向：風險偏空
關鍵：守住 429(30M平台) / 392.23(MA20)，突破 447.5(30M平台) / 464(前高)
劇本：盤面風險升高，先保守；反彈若不過壓力仍偏弱；跌破支撐風險會再升高。",高檔出貨,多｜強多,空｜偏空,放量｜RV 4.15x｜均線下彎,BBU,8,高檔轉弱
4979 華星光,光通訊,624.0,61,主跌空｜偏保守,⚠️ 高風險盤,temp-danger,主跌,628(前高) / 644(30M平台),604(前低) / 604(30M平台),5.00,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>空｜偏多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>中繼位階</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 4.75x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>⚠️ 高風險盤</span></div>,空方主導，反彈先看壓力。<br>風險開始升高，追價要更保守。 空間條件不差，若結構延續，仍有操作彈性。,"方向：風險偏空
關鍵：守住 604(前低) / 604(30M平台)，突破 628(前高) / 644(30M平台)，RR 佳
劇本：盤面風險升高，先保守；反彈若不過壓力仍偏弱；跌破支撐風險會再升高。",主跌空,空｜偏多,空｜偏多,放量｜RV 4.75x｜均線下彎,光通訊,10,一般整理
3324 雙鴻,散熱液冷,1065.0,61,空方反彈｜看關鍵位,🌤 觀察盤,temp-neutral,反彈,1096.95(保守壓力),1042.85(MA20) / 1005(前低),0.69,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>空｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>均線附近</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 1.81x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,屬於修復性反彈，重點看壓力能否消化。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。,"方向：觀察整理
關鍵：守住 1042.85(MA20) / 1005(前低)，突破 1096.95(保守壓力)，RR 偏緊
劇本：先看支撐是否守穩；重新站回壓力才提高攻擊假設。",空方反彈,空｜強多,多｜強多,放量｜RV 1.81x｜均線上彎,散熱液冷,5,一般整理
6239 力成,封測,379.0,61,末升段｜空間緊,🌤 觀察盤,temp-neutral,末升,384.5(30M平台),357.5(30M平台) / 340.5(前低),0.26,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 5.52x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,漲勢仍在，但尾段容易出現震盪。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。,"方向：高檔震盪
關鍵：守住 357.5(30M平台) / 340.5(前低)，突破 384.5(30M平台)，RR 偏緊
劇本：若量能無法延續，不追高；失守支撐先控風險。",末升段,多｜強多,多｜強多,放量｜RV 5.52x｜均線上彎,封測,1,短線轉強
8255 朋程,車電功率,199.5,61,末升段｜空間緊,🌤 觀察盤,temp-neutral,末升,201.5(30M平台),184.5(前低) / 184.5(30M平台),0.13,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 2.08x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,漲勢仍在，但尾段容易出現震盪。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。,"方向：高檔震盪
關鍵：守住 184.5(前低) / 184.5(30M平台)，突破 201.5(30M平台)，RR 偏緊
劇本：若量能無法延續，不追高；失守支撐先控風險。",末升段,多｜強多,多｜強多,放量｜RV 2.08x｜沿短均線攻擊,車電功率,1,短線轉強
2376 技嘉,AI伺服器,370.0,61,末升段｜空間緊,🌤 觀察盤,temp-neutral,末升,371(30M平台),337.5(30M平台) / 332.5(前低),0.03,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 5.96x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,漲勢仍在，但尾段容易出現震盪。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。,"方向：高檔震盪
關鍵：守住 337.5(30M平台) / 332.5(前低)，突破 371(30M平台)，RR 偏緊
劇本：若量能無法延續，不追高；失守支撐先控風險。",末升段,多｜強多,多｜強多,放量｜RV 5.96x｜均線上彎,AI伺服器,1,短線轉強
2451 創見,記憶體,338.0,60,末升段｜空間緊,🌤 觀察盤,temp-neutral,末升,339.5(30M平台),322(30M平台) / 321(前低),0.09,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 4.27x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,漲勢仍在，但尾段容易出現震盪。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。 量縮壓縮味道明顯，等待方向確認即可。,"方向：高檔震盪
關鍵：守住 322(30M平台) / 321(前低)，突破 339.5(30M平台)，RR 偏緊
劇本：若量能無法延續，不追高；失守支撐先控風險。 量縮等待表態。",末升段,多｜強多,多｜強多,放量｜RV 4.27x｜沿短均線攻擊,記憶體,1,量縮壓縮
3450 聯鈞,光通訊,490.5,58,多方回檔｜看關鍵位,🌤 觀察盤,temp-neutral,洗盤,492(大量K) / 492.5(30M平台),487.5(大量K) / 481(前低),0.50,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 3.62x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,短線壓回但承接尚在，較像換手整理。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。 量縮壓縮味道明顯，等待方向確認即可。,"方向：觀察整理
關鍵：守住 487.5(大量K) / 481(前低)，突破 492(大量K) / 492.5(30M平台)，RR 偏緊
劇本：先看支撐是否守穩；重新站回壓力才提高攻擊假設。 量縮等待表態。",多方回檔,多｜強多,空｜偏多,放量｜RV 3.62x｜均線下彎,光通訊,3,量縮壓縮
3711 日月光投控,封測,611.0,58,多方回檔｜看關鍵位,🌤 觀察盤,temp-neutral,洗盤,627(30M平台) / 642(前高),549.85(MA20),0.26,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏空</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 7.49x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,短線壓回但承接尚在，較像換手整理。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。 量縮壓縮味道明顯，等待方向確認即可。,"方向：觀察整理
關鍵：守住 549.85(MA20)，突破 627(30M平台) / 642(前高)，RR 偏緊
劇本：先看支撐是否守穩；重新站回壓力才提高攻擊假設。 量縮等待表態。",多方回檔,多｜強多,空｜偏空,放量｜RV 7.49x｜沿短均線下殺,封測,3,量縮壓縮
2363 矽統,ASIC,66.9,58,多方回檔｜看關鍵位,🌤 觀察盤,temp-neutral,洗盤,67.1(30M平台),64.7(前低) / 63.8(30M平台),0.09,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 2.16x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,短線壓回但承接尚在，較像換手整理。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。 量縮壓縮味道明顯，等待方向確認即可。,"方向：觀察整理
關鍵：守住 64.7(前低) / 63.8(30M平台)，突破 67.1(30M平台)，RR 偏緊
劇本：先看支撐是否守穩；重新站回壓力才提高攻擊假設。 量縮等待表態。",多方回檔,多｜強多,空｜偏多,放量｜RV 2.16x｜橫向整理,ASIC,3,量縮壓縮
3017 奇鋐,散熱液冷,2665.0,57,主跌空｜偏保守,⚠️ 高風險盤,temp-danger,主跌,2695(30M平台) / 2700(前高),2580(前低) / 2565(30M平台),2.83,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>空｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>空｜偏空</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>中繼位階</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 9.36x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>⚠️ 高風險盤</span></div>,空方主導，反彈先看壓力。<br>風險開始升高，追價要更保守。 空間條件不差，若結構延續，仍有操作彈性。,"方向：風險偏空
關鍵：守住 2580(前低) / 2565(30M平台)，突破 2695(30M平台) / 2700(前高)，RR 佳
劇本：盤面風險升高，先保守；反彈若不過壓力仍偏弱；跌破支撐風險會再升高。",主跌空,空｜強多,空｜偏空,放量｜RV 9.36x｜均線下彎,散熱液冷,10,一般整理
6669 緯穎,AI伺服器,5445.0,56,末升段｜空間緊,🌤 觀察盤,temp-neutral,末升,5608.35(保守壓力),5202.25(MA20) / 4950(30M平台),0.67,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 6.12x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,漲勢仍在，但尾段容易出現震盪。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。,"方向：高檔震盪
關鍵：守住 5202.25(MA20) / 4950(30M平台)，突破 5608.35(保守壓力)，RR 偏緊
劇本：若量能無法延續，不追高；失守支撐先控風險。",末升段,多｜強多,多｜強多,放量｜RV 6.12x｜沿短均線攻擊,AI伺服器,1,一般整理
8039 台虹,PCB載板材料,162.0,56,末升段｜空間緊,🌤 觀察盤,temp-neutral,末升,163(大量K) / 168.5(30M平台),160(大量K) / 153.5(前低),0.50,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 6.78x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,漲勢仍在，但尾段容易出現震盪。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。,"方向：高檔震盪
關鍵：守住 160(大量K) / 153.5(前低)，突破 163(大量K) / 168.5(30M平台)，RR 偏緊
劇本：若量能無法延續，不追高；失守支撐先控風險。",末升段,多｜強多,多｜強多,放量｜RV 6.78x｜均線上彎,PCB載板材料,1,一般整理
2344 華邦電,記憶體,158.0,56,末升段｜空間緊,🌤 觀察盤,temp-neutral,末升,162.74(保守壓力),144(前低) / 143.5(30M平台),0.34,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 3.50x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,漲勢仍在，但尾段容易出現震盪。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。,"方向：高檔震盪
關鍵：守住 144(前低) / 143.5(30M平台)，突破 162.74(保守壓力)，RR 偏緊
劇本：若量能無法延續，不追高；失守支撐先控風險。",末升段,多｜強多,多｜強多,放量｜RV 3.50x｜均線上彎,記憶體,1,一般整理
8150 南茂,封測,113.0,56,末升段｜空間緊,🌤 觀察盤,temp-neutral,末升,116.39(保守壓力),103(30M平台) / 93.9(前低),0.34,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 4.71x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,漲勢仍在，但尾段容易出現震盪。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。,"方向：高檔震盪
關鍵：守住 103(30M平台) / 93.9(前低)，突破 116.39(保守壓力)，RR 偏緊
劇本：若量能無法延續，不追高；失守支撐先控風險。",末升段,多｜強多,多｜強多,放量｜RV 4.71x｜均線上彎,封測,1,一般整理
2356 英業達,AI伺服器,70.2,56,末升段｜空間緊,🌤 觀察盤,temp-neutral,末升,72.31(保守壓力),63.9(30M平台) / 62(前低),0.33,<div class='layer'><span class='layer-label'>日K</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>30M</span><span class='layer-text'>多｜強多</span></div><div class='layer'><span class='layer-label'>位階</span><span class='layer-text'>高檔延伸</span></div><div class='layer'><span class='layer-label'>節奏</span><span class='layer-text'>放量｜RV 4.54x</span></div><div class='layer'><span class='layer-label'>情緒</span><span class='layer-text'>🌤 觀察盤</span></div>,漲勢仍在，但尾段容易出現震盪。<br>目前較適合觀察確認。 空間偏緊，較像要先等確認的盤。,"方向：高檔震盪
關鍵：守住 63.9(30M平台) / 62(前低)，突破 72.31(保守壓力)，RR 偏緊
劇本：若量能無法延續，不追高；失守支撐先控風險。",末升段,多｜強多,多｜強多,放量｜RV 4.54x｜沿短均線攻擊,AI伺服器,1,一般整理
